caldt,vwretd,vwretx,ewretd,ewretx,totval,spindx,sprtrn
20071120,0.004562,0.004504,0.000137,0.000082,12962072700.00,1439.70,0.004486
20071121,-0.015780,-0.015838,-0.014419,-0.014486,12756756800.00,1416.77,-0.015927
20071123,0.016915,0.016809,0.019127,0.019082,12971128100.00,1440.70,0.016891
20071126,-0.022845,-0.022850,-0.023606,-0.023615,12674695500.00,1407.22,-0.023239
20071127,0.014739,0.014693,0.013889,0.013821,12865853300.00,1428.23,0.014930
20071128,0.028870,0.028546,0.031627,0.031273,13233122800.00,1469.02,0.028560
20071129,0.000460,0.000384,-0.001917,-0.002056,13238208300.00,1469.72,0.000477
20071130,0.007727,0.007725,0.010725,0.010721,13292003200.00,1481.14,0.007770
20071203,-0.005862,-0.005895,-0.005281,-0.005340,13213645100.00,1472.42,-0.005887
20071204,-0.006331,-0.006334,-0.006537,-0.006544,13129944400.00,1462.79,-0.006540
20071205,0.016040,0.015519,0.014354,0.014039,13333704800.00,1485.01,0.015190
20071206,0.015108,0.015017,0.018209,0.018070,13533935700.00,1507.34,0.015037
20071207,-0.001808,-0.001826,0.000125,0.000100,13509219800.00,1504.66,-0.001778
20071210,0.007554,0.007436,0.009442,0.008970,13609675400.00,1515.96,0.007510
20071211,-0.025225,-0.025237,-0.032237,-0.032257,13266203300.00,1477.65,-0.025271
20071212,0.006178,0.006023,0.004529,0.004264,13346102200.00,1486.59,0.006050
20071213,0.001339,0.001301,-0.001155,-0.001249,13363471100.00,1488.41,0.001224
20071214,-0.013670,-0.013714,-0.016168,-0.016240,13185336300.00,1467.95,-0.013746
20071217,-0.014936,-0.014959,-0.013711,-0.013753,12988273100.00,1445.90,-0.015021
20071218,0.006300,0.006292,0.006520,0.006503,13069993600.00,1454.98,0.006280
20071219,-0.001252,-0.001282,-0.002033,-0.002148,13053232100.00,1453.00,-0.001361
20071220,0.005175,0.004922,0.003877,0.003827,13117475200.00,1460.12,0.004900
20071221,0.016818,0.016666,0.015179,0.015143,13339251000.00,1484.46,0.016670
20071224,0.008130,0.008120,0.009180,0.009157,13447551800.00,1496.45,0.008077
20071226,0.000699,0.000679,-0.001712,-0.001779,13456680000.00,1497.66,0.000809
20071227,-0.013925,-0.014232,-0.014617,-0.015244,13265164800.00,1476.37,-0.014216
20071228,0.001500,0.001477,-0.000738,-0.000776,13281848400.00,1478.49,0.001436
20071231,-0.006913,-0.006929,-0.003890,-0.003914,13192725700.00,1468.36,-0.006852
20080102,-0.014101,-0.014298,-0.017169,-0.017271,13001736800.00,1447.16,-0.014438
20080103,0.000023,0.000023,-0.006110,-0.006110,13002034000.00,1447.16,0.000000
20080104,-0.024441,-0.024441,-0.028463,-0.028463,12684267800.00,1411.63,-0.024552
20080107,0.003272,0.003262,0.002608,0.002591,12725639600.00,1416.18,0.003223
20080108,-0.017673,-0.017998,-0.022504,-0.022623,12496601100.00,1390.19,-0.018352
20080109,0.013316,0.013241,0.008873,0.008764,12662064900.00,1409.13,0.013624
20080110,0.007985,0.007969,0.013679,0.013642,12762972400.00,1420.33,0.007948
20080111,-0.013669,-0.013729,-0.013391,-0.013429,12587748900.00,1401.02,-0.013595
20080114,0.010698,0.010698,0.009922,0.009922,12722412900.00,1416.25,0.010871
20080115,-0.024854,-0.024865,-0.026423,-0.026455,12406066300.00,1380.95,-0.024925
20080116,-0.005303,-0.005411,0.002143,0.002110,12338943100.00,1373.20,-0.005612
20080117,-0.028556,-0.028594,-0.030503,-0.030536,11986128500.00,1333.25,-0.029093
20080118,-0.006033,-0.006056,-0.003882,-0.003893,11912205200.00,1325.19,-0.006045
20080122,-0.010822,-0.010822,-0.001300,-0.001300,11783286000.00,1310.50,-0.011085
20080123,0.021236,0.021209,0.032189,0.032156,12033202600.00,1338.60,0.021442
20080124,0.009971,0.009946,0.008185,0.008126,12152873700.00,1352.07,0.010063
20080125,-0.015847,-0.015859,-0.011414,-0.011418,11957544700.00,1330.61,-0.015872
20080128,0.017471,0.017460,0.020801,0.020781,12149248600.00,1353.97,0.017556
20080129,0.006035,0.005979,0.010073,0.010002,12231691800.00,1362.30,0.006152
20080130,-0.004937,-0.004997,-0.006007,-0.006141,12170571900.00,1355.81,-0.004764
20080131,0.015601,0.015431,0.019009,0.018939,12349759000.00,1378.55,0.016772
20080201,0.013630,0.013630,0.022230,0.022230,12513879500.00,1395.42,0.012238
20080204,-0.010493,-0.010510,-0.011487,-0.011553,12382372800.00,1380.82,-0.010463
20080205,-0.031705,-0.031793,-0.032140,-0.032231,11988695200.00,1336.64,-0.031995
20080206,-0.007300,-0.007691,-0.007039,-0.007204,11896492800.00,1326.45,-0.007624
20080207,0.008207,0.007978,0.009948,0.009855,11991406600.00,1336.91,0.007886
20080208,-0.004224,-0.004236,-0.005101,-0.005167,11939444900.00,1331.29,-0.004204
20080211,0.006014,0.005961,0.007484,0.007434,12009927300.00,1339.13,0.005889
20080212,0.007298,0.007258,0.005237,0.005180,12097134500.00,1348.86,0.007266
20080213,0.013864,0.013478,0.013729,0.013358,12260175500.00,1367.21,0.013604
20080214,-0.013526,-0.013556,-0.014916,-0.014967,12093643600.00,1348.86,-0.013421
20080215,0.000772,0.000712,0.000711,0.000663,12101457600.00,1349.99,0.000838
20080219,-0.000975,-0.001070,-0.001482,-0.001507,12088408200.00,1348.78,-0.000896
20080220,0.008411,0.008349,0.011477,0.011412,12189038500.00,1360.03,0.008341
20080221,-0.012441,-0.012774,-0.015161,-0.015252,12033392000.00,1342.53,-0.012867
20080222,0.007871,0.007766,0.009770,0.009746,12125181300.00,1353.11,0.007881
20080225,0.013770,0.013748,0.016702,0.016681,12291827900.00,1371.80,0.013813
20080226,0.007119,0.007114,0.009293,0.009276,12379227900.00,1381.29,0.006918
20080227,-0.000774,-0.001010,-0.002387,-0.002659,12366726700.00,1380.02,-0.000919
20080228,-0.008875,-0.008991,-0.014138,-0.014299,12255533200.00,1367.68,-0.008942
20080229,-0.026967,-0.027002,-0.030462,-0.030527,11878113100.00,1330.63,-0.027090
20080303,0.000476,0.000451,-0.000026,-0.000115,11883468400.00,1331.34,0.000534
20080304,-0.003317,-0.003320,-0.001945,-0.001956,11844016100.00,1326.75,-0.003448
20080305,0.005590,0.005100,0.005045,0.004779,11904376400.00,1333.70,0.005238
20080306,-0.021705,-0.021865,-0.026756,-0.027014,11643968900.00,1304.34,-0.022014
20080307,-0.008192,-0.008213,-0.006483,-0.006524,11549597800.00,1293.37,-0.008410
20080310,-0.015371,-0.015414,-0.019089,-0.019109,11371579600.00,1273.37,-0.015463
20080311,0.037144,0.037109,0.039720,0.039700,11793698200.00,1320.65,0.037130
20080312,-0.008509,-0.008830,-0.010258,-0.010629,11689557800.00,1308.77,-0.008996
20080313,0.005207,0.005168,0.007178,0.007101,11749972800.00,1315.48,0.005127
20080314,-0.020562,-0.020586,-0.022163,-0.022205,11507249900.00,1288.14,-0.020783
20080317,-0.009003,-0.009152,-0.018640,-0.018694,11401760500.00,1276.60,-0.008959
20080318,0.042220,0.042196,0.045335,0.045239,11882867800.00,1330.74,0.042410
20080319,-0.023939,-0.023949,-0.022579,-0.022596,11598277600.00,1298.42,-0.024287
20080320,0.024392,0.024392,0.025348,0.025348,11881053300.00,1329.51,0.023944
20080324,0.015094,0.015094,0.022894,0.022894,12059478200.00,1349.88,0.015321
20080325,0.002309,0.002298,0.003570,0.003542,12087156200.00,1352.99,0.002304
20080326,-0.008731,-0.008778,-0.012770,-0.012837,11981053200.00,1341.13,-0.008766
20080327,-0.011303,-0.011507,-0.011797,-0.012075,11843186300.00,1325.76,-0.011460
20080328,-0.007950,-0.007995,-0.011213,-0.011284,11747748200.00,1315.22,-0.007950
20080331,0.005616,0.005602,0.007693,0.007685,11811614000.00,1322.70,0.005687
20080401,0.035878,0.035873,0.039897,0.039885,12235747800.00,1370.18,0.035896
20080402,-0.001677,-0.001874,0.001801,0.001706,12212820100.00,1367.53,-0.001934
20080403,0.001268,0.001260,0.002876,0.002837,12228203800.00,1369.31,0.001302
20080404,0.000764,0.000750,0.000074,0.000050,12237377400.00,1370.40,0.000796
20080407,0.001513,0.001504,0.000497,0.000482,12255749300.00,1372.54,0.001562
20080408,-0.004715,-0.005042,-0.006433,-0.006538,12194049800.00,1365.54,-0.005100
20080409,-0.007899,-0.007973,-0.012499,-0.012597,12096822800.00,1354.49,-0.008092
20080410,0.004569,0.004522,0.004377,0.004310,12151524400.00,1360.55,0.004474
20080411,-0.020155,-0.020221,-0.017673,-0.017705,11905830700.00,1332.83,-0.020374
20080414,-0.003200,-0.003213,-0.005205,-0.005233,11867591700.00,1328.32,-0.003384
20080415,0.004797,0.004792,0.004103,0.004085,11924488900.00,1334.43,0.004600
20080416,0.022642,0.022529,0.024877,0.024853,12193173000.00,1364.71,0.022691
20080417,0.000673,0.000647,0.002600,0.002588,12201099100.00,1365.56,0.000623
20080418,0.017938,0.017934,0.018114,0.018112,12419321500.00,1390.33,0.018139
20080421,-0.001446,-0.001473,-0.003805,-0.003822,12401063900.00,1388.17,-0.001554
20080422,-0.008698,-0.008714,-0.014553,-0.014563,12293017000.00,1375.94,-0.008810
20080423,0.003079,0.003073,0.002986,0.002965,12330813900.00,1379.93,0.002900
20080424,0.006421,0.006416,0.010781,0.010765,12409937700.00,1388.82,0.006442
20080425,0.006095,0.006084,0.010298,0.010295,12484044000.00,1397.84,0.006495
20080428,-0.001158,-0.001218,0.001183,0.001102,12468839300.00,1396.37,-0.001052
20080429,-0.003706,-0.003734,-0.002255,-0.002341,12422285600.00,1390.94,-0.003889
20080430,-0.004070,-0.004112,-0.007474,-0.007525,12355609900.00,1385.59,-0.003846
20080501,0.017263,0.017081,0.022588,0.022470,12566770000.00,1409.34,0.017141
20080502,0.003031,0.003029,0.002434,0.002432,12604858000.00,1413.90,0.003236
20080505,-0.004496,-0.004580,-0.006236,-0.006291,12547228500.00,1407.49,-0.004534
20080506,0.007543,0.007504,0.009407,0.009334,12641434300.00,1418.26,0.007652
20080507,-0.017481,-0.017878,-0.017896,-0.018082,12415328700.00,1392.57,-0.018114
20080508,0.003668,0.003624,0.001717,0.001618,12460317700.00,1397.68,0.003669
20080509,-0.006376,-0.006577,-0.004505,-0.004527,12378516300.00,1388.28,-0.006725
20080512,0.011258,0.011230,0.015102,0.014995,12517522800.00,1403.58,0.011021
20080513,-0.000318,-0.000556,0.001198,0.001023,12510558400.00,1403.04,-0.000385
20080514,0.004261,0.004054,0.006877,0.006611,12561275100.00,1408.66,0.004006
20080515,0.010659,0.010490,0.012152,0.012053,12692903100.00,1423.57,0.010585
20080516,0.001171,0.001144,-0.001111,-0.001134,12707404300.00,1425.35,0.001250
20080519,0.000893,0.000863,-0.000869,-0.000890,12718369600.00,1426.63,0.000898
20080520,-0.009346,-0.009346,-0.009682,-0.009688,12599503100.00,1413.40,-0.009274
20080521,-0.016013,-0.016086,-0.017159,-0.017262,12396832100.00,1390.71,-0.016053
20080522,0.002939,0.002756,0.003364,0.003285,12431020600.00,1394.35,0.002617
20080523,-0.013030,-0.013044,-0.014123,-0.014150,12268900200.00,1375.93,-0.013210
20080527,0.006962,0.006956,0.009094,0.009065,12354239500.00,1385.35,0.006846
20080528,0.004128,0.003933,0.005165,0.004888,12402834900.00,1390.84,0.003963
20080529,0.005490,0.005371,0.007605,0.007410,12469454200.00,1398.26,0.005335
20080530,0.001511,0.001498,0.001220,0.001195,12480087000.00,1400.38,0.001516
20080602,-0.010524,-0.010551,-0.011094,-0.011135,12357427700.00,1385.67,-0.010504
20080603,-0.005598,-0.005635,-0.003724,-0.003757,12287796000.00,1377.65,-0.005788
20080604,0.000215,-0.000269,0.001070,0.000847,12284486500.00,1377.20,-0.000327
20080605,0.019662,0.019584,0.016276,0.016156,12525066400.00,1404.05,0.019496
20080606,-0.030672,-0.030791,-0.033506,-0.033670,12146502800.00,1360.68,-0.030889
20080609,0.000949,0.000914,-0.003521,-0.003567,12157605900.00,1361.76,0.000794
20080610,-0.002208,-0.002208,-0.002743,-0.002744,12130758000.00,1358.44,-0.002438
20080611,-0.016768,-0.016992,-0.022479,-0.022864,11937170400.00,1335.49,-0.016894
20080612,0.003610,0.003542,0.006955,0.006816,11979447100.00,1339.87,0.003280
20080613,0.014986,0.014960,0.017191,0.017125,12157634600.00,1360.03,0.015046
20080616,0.000115,0.000115,0.002551,0.002551,12159027200.00,1360.14,0.000081
20080617,-0.006799,-0.006810,-0.010894,-0.010931,12076227400.00,1350.93,-0.006771
20080618,-0.009680,-0.009694,-0.012729,-0.012798,11959164700.00,1337.81,-0.009712
20080619,0.004082,0.003824,0.008097,0.008075,12004892000.00,1342.83,0.003752
20080620,-0.018580,-0.018591,-0.019497,-0.019514,11781425200.00,1317.93,-0.018543
20080623,0.000075,0.000075,-0.006592,-0.006592,11793600200.00,1318.00,0.000053
20080624,-0.002678,-0.002693,-0.002146,-0.002182,11761844800.00,1314.29,-0.002815
20080625,0.006085,0.006038,0.008510,0.008471,11832863600.00,1321.97,0.005843
20080626,-0.028955,-0.029251,-0.030951,-0.031272,11486737700.00,1283.15,-0.029365
20080627,-0.003756,-0.003789,-0.004369,-0.004409,11443063400.00,1278.38,-0.003717
20080630,0.001151,0.001151,-0.003258,-0.003258,11454626800.00,1280.00,0.001267
20080701,0.004101,0.003916,0.002528,0.002414,11506889600.00,1284.91,0.003836
20080702,-0.017992,-0.018062,-0.020278,-0.020373,11299054400.00,1261.52,-0.018204
20080703,0.001075,0.001056,-0.003245,-0.003277,11307884000.00,1262.90,0.001094
20080707,-0.008093,-0.008104,-0.010148,-0.010155,11216240200.00,1252.31,-0.008385
20080708,0.017643,0.017267,0.024843,0.024667,11409906400.00,1273.70,0.017080
20080709,-0.022656,-0.022761,-0.026766,-0.026907,11150205500.00,1244.69,-0.022776
20080710,0.007102,0.007102,0.001401,0.001401,11229398300.00,1253.39,0.006990
20080711,-0.010979,-0.011056,-0.013251,-0.013289,11105299800.00,1239.49,-0.011090
20080714,-0.008835,-0.008835,-0.014761,-0.014761,11007186200.00,1228.30,-0.009028
20080715,-0.010527,-0.010542,-0.007361,-0.007398,10891153900.00,1214.91,-0.010901
20080716,0.025064,0.024940,0.038002,0.037975,11162786700.00,1245.36,0.025064
20080717,0.011809,0.011775,0.022119,0.022100,11294225200.00,1260.32,0.012013
20080718,-0.000100,-0.000104,0.001029,0.001026,11300003600.00,1260.68,0.000286
20080721,-0.000662,-0.000686,-0.001304,-0.001318,11292295100.00,1260.00,-0.000539
20080722,0.013656,0.013637,0.018324,0.018286,11446252300.00,1277.00,0.013492
20080723,0.003982,0.003982,0.008545,0.008545,11491780400.00,1282.19,0.004064
20080724,-0.022927,-0.022967,-0.031521,-0.031706,11227854400.00,1252.54,-0.023125
20080725,0.004255,0.004243,0.002301,0.002297,11274671000.00,1257.76,0.004168
20080728,-0.018449,-0.018450,-0.018739,-0.018745,11066127900.00,1234.37,-0.018597
20080729,0.023490,0.023406,0.029427,0.029375,11325136100.00,1263.20,0.023356
20080730,0.016536,0.016472,0.012706,0.012562,11511692400.00,1284.26,0.016672
20080731,-0.012840,-0.013026,-0.009736,-0.009832,11345697700.00,1267.38,-0.013144
20080801,-0.005623,-0.005623,-0.005430,-0.005430,11280219200.00,1260.31,-0.005578
20080804,-0.008737,-0.008751,-0.009066,-0.009115,11181226600.00,1249.01,-0.008966
20080805,0.028818,0.028717,0.031957,0.031878,11502306600.00,1284.88,0.028719
20080806,0.004060,0.003612,0.003760,0.003530,11543849900.00,1289.19,0.003354
20080807,-0.018041,-0.018134,-0.019239,-0.019407,11334515300.00,1266.07,-0.017934
20080808,0.023915,0.023915,0.028159,0.028159,11605581300.00,1296.32,0.023893
20080811,0.007276,0.007038,0.011836,0.011765,11687277700.00,1305.32,0.006943
20080812,-0.011639,-0.011676,-0.014545,-0.014583,11550955000.00,1289.59,-0.012051
20080813,-0.002780,-0.003136,-0.003844,-0.004197,11514726200.00,1285.83,-0.002916
20080814,0.005535,0.005500,0.011745,0.011653,11578061500.00,1292.93,0.005522
20080815,0.004286,0.004170,0.007100,0.007085,11626345600.00,1298.20,0.004076
20080818,-0.014872,-0.014938,-0.018415,-0.018476,11452676000.00,1278.60,-0.015098
20080819,-0.009214,-0.009309,-0.013202,-0.013221,11346066200.00,1266.69,-0.009315
20080820,0.006187,0.006115,0.003250,0.003164,11415445100.00,1274.54,0.006197
20080821,0.002490,0.002440,0.000662,0.000597,11448622500.00,1277.72,0.002495
20080822,0.011538,0.011419,0.013089,0.013066,11583874900.00,1292.20,0.011333
20080825,-0.019459,-0.019463,-0.020014,-0.020028,11358430600.00,1266.84,-0.019625
20080826,0.003619,0.003614,0.003441,0.003422,11386822200.00,1271.51,0.003686
20080827,0.008053,0.007882,0.011459,0.011222,11485056900.00,1281.66,0.007983
20080828,0.014869,0.014697,0.019720,0.019401,11653847500.00,1300.68,0.014840
20080829,-0.013721,-0.013767,-0.010825,-0.010893,11492578600.00,1282.83,-0.013724
20080902,-0.003892,-0.003926,-0.000291,-0.000308,11447408300.00,1277.58,-0.004093
20080903,-0.001604,-0.002096,-0.000732,-0.000928,11423415300.00,1274.98,-0.002035
20080904,-0.029620,-0.029644,-0.031858,-0.031892,11084774500.00,1236.83,-0.029922
20080905,0.004572,0.004512,0.008074,0.007790,11132055300.00,1242.31,0.004431
20080908,0.020415,0.020240,0.018010,0.017798,11357495600.00,1267.79,0.020510
20080909,-0.033592,-0.033599,-0.037873,-0.037893,10975899200.00,1224.51,-0.034138
20080910,0.006030,0.005978,0.005085,0.004930,11041516500.00,1232.04,0.006149
20080911,0.014306,0.013979,0.012436,0.012140,11194630600.00,1249.05,0.013806
20080912,0.001924,0.001911,0.005117,0.005104,11216025400.00,1251.70,0.002122
20080915,-0.046419,-0.046425,-0.049703,-0.049720,10709442200.00,1192.70,-0.047136
20080916,0.017108,0.017104,0.015149,0.015122,10892923700.00,1213.59,0.017515
20080917,-0.047029,-0.047050,-0.050142,-0.050188,10380215800.00,1156.39,-0.047133
20080918,0.042869,0.042555,0.053164,0.053108,10821945500.00,1206.51,0.043342
20080919,0.040159,0.040159,0.043489,0.043489,11256540700.00,1255.08,0.040257
20080922,-0.037926,-0.037966,-0.045453,-0.045475,10835370600.00,1207.09,-0.038237
20080923,-0.015319,-0.015370,-0.014680,-0.014748,10662787700.00,1188.22,-0.015633
20080924,-0.001766,-0.001775,-0.003099,-0.003149,10650605000.00,1185.87,-0.001978
20080925,0.019586,0.019586,0.016217,0.016217,10859212900.00,1209.18,0.019656
20080926,0.003484,0.003266,-0.002868,-0.003159,10893546800.00,1213.01,0.003167
20080929,-0.087094,-0.087139,-0.092025,-0.092091,9944047510.00,1106.39,-0.087897
20080930,0.053993,0.053989,0.054845,0.054832,10506424200.00,1166.36,0.054203
20081001,-0.004515,-0.004662,-0.005766,-0.005895,10457447800.00,1161.06,-0.004544
20081002,-0.039694,-0.039870,-0.050793,-0.050905,10045325400.00,1114.28,-0.040291
20081003,-0.013309,-0.013327,-0.015103,-0.015122,9911348830.00,1099.23,-0.013506
20081006,-0.037788,-0.037801,-0.041280,-0.041287,9536693970.00,1056.89,-0.038518
20081007,-0.058159,-0.058167,-0.061975,-0.061982,8971453350.00,996.23,-0.057395
20081008,-0.010852,-0.011372,-0.011999,-0.012270,8869429020.00,984.94,-0.011333
20081009,-0.075734,-0.075749,-0.082105,-0.082130,8196840200.00,909.92,-0.076167
20081010,-0.011172,-0.011263,-0.005486,-0.005526,8104521730.00,899.22,-0.011759
20081013,0.115133,0.115133,0.120949,0.120949,9037622660.00,1003.35,0.115800
20081014,-0.006043,-0.006054,-0.002563,-0.002578,8982909640.00,998.01,-0.005322
20081015,-0.089966,-0.090056,-0.098717,-0.098801,8173941240.00,907.84,-0.090350
20081016,0.043350,0.043317,0.039052,0.039028,8528002180.00,946.43,0.042507
20081017,-0.006222,-0.006234,-0.001147,-0.001152,8474839650.00,940.55,-0.006213
20081020,0.047038,0.047032,0.045297,0.045293,8871416390.00,985.40,0.047685
20081021,-0.030627,-0.030628,-0.033754,-0.033762,8599670750.00,955.05,-0.030800
20081022,-0.059079,-0.059274,-0.068948,-0.068989,8095674860.00,896.78,-0.061013
20081023,0.010967,0.010925,-0.009843,-0.010076,8184133220.00,908.11,0.012634
20081024,-0.034157,-0.034166,-0.037346,-0.037367,7903665840.00,876.77,-0.034511
20081027,-0.031781,-0.031781,-0.036218,-0.036218,7652045270.00,848.92,-0.031764
20081028,0.107242,0.107240,0.109076,0.109064,8472649280.00,940.51,0.107890
20081029,-0.011462,-0.011604,-0.000209,-0.000330,8374333960.00,930.09,-0.011079
20081030,0.027034,0.026849,0.034857,0.034667,8599176180.00,954.09,0.025804
20081031,0.015320,0.015320,0.024084,0.024084,8721274810.00,968.75,0.015365
20081103,-0.002754,-0.002765,-0.000563,-0.000603,8696336170.00,966.30,-0.002529
20081104,0.040260,0.040253,0.044471,0.044459,9046369360.00,1005.75,0.040826
20081105,-0.051925,-0.052487,-0.054464,-0.054698,8571553650.00,952.77,-0.052677
20081106,-0.049460,-0.049711,-0.055807,-0.056025,8146162410.00,904.88,-0.050264
20081107,0.029011,0.028665,0.025916,0.025661,8379673260.00,930.99,0.028855
20081110,-0.012278,-0.012411,-0.024263,-0.024372,8275666830.00,919.21,-0.012653
