caldt,vwretd,vwretx,ewretd,ewretx,totval,sprtrn
19741213,-0.005404,-0.005404,-0.003505,-0.003505,367062800,-0.005634
19741216,-0.008929,-0.009118,-0.008307,-0.008534,363715954,-0.009095
19741217,0.016824,0.016787,0.005636,0.005476,369821606,0.016852
19741218,0.004652,0.004651,0.005346,0.005326,371541467,0.004735
19741219,-0.003644,-0.003644,-0.001076,-0.001076,370133291,-0.003682
19741220,-0.010726,-0.010925,-0.009683,-0.010124,366089446,-0.010939
19741223,-0.014274,-0.014288,-0.014025,-0.014157,361096820,-0.014198
19741224,0.014224,0.013984,0.012944,0.012424,366146532,0.013948
19741226,0.008661,0.008571,0.009431,0.009233,369284710,0.008373
19741227,-0.004346,-0.0045,0.00005,-0.000233,367622791,-0.004448
19741230,0.000377,0.000353,-0.000861,-0.000886,367752679,0.000298
19741231,0.02113,0.02113,0.029758,0.029758,375972948,0.020846
19750102,0.024566,0.02455,0.040714,0.040626,385203059,0.024358
19750103,0.006838,0.006835,0.016148,0.016108,387836048,0.006835
19750106,0.005172,0.004926,0.022643,0.022114,389981775,0.005091
19750107,-0.000676,-0.000676,0.009142,0.009142,389686763,-0.000704
19750108,-0.013971,-0.013995,-0.006494,-0.006543,384264896,-0.013799
19750109,0.016439,0.016352,0.013627,0.013405,390548364,0.016134
19750110,0.020269,0.020269,0.027751,0.027751,398464264,0.020233
19750113,-0.004171,-0.004264,0.007614,0.007366,396786714,-0.004132
19750114,-0.008568,-0.008651,-0.008083,-0.008146,393353961,-0.008712
19750115,0.006675,0.006663,0.005588,0.005534,395974911,0.006417
19750116,-0.001449,-0.001454,0.003325,0.003263,395399242,-0.001248
19750117,-0.015103,-0.015103,-0.009915,-0.009915,389427487,-0.015128
19750120,0.001739,0.001514,-0.000435,-0.000616,390017204,0.001691
19750121,-0.005374,-0.005428,-0.000594,-0.000694,387900262,-0.005346
19750122,0.014762,0.014762,0.009759,0.009759,393626510,0.01471
19750123,0.004639,0.004639,0.007443,0.007443,395452591,0.0046
19750124,0.012382,0.01221,0.016057,0.015977,400281255,0.012627
19750127,0.035144,0.034981,0.036027,0.035835,389804560,0.032749
19750128,0.003238,0.00279,0.004153,0.003789,416994486,0.008757
19750129,0.016023,0.016022,0.013204,0.0132,423675395,0.016178
19750130,-0.013724,-0.013901,-0.009364,-0.009456,417785802,-0.01359
19750131,0.010152,0.01013,0.012946,0.012906,422020102,0.010104
19750203,0.012363,0.010867,0.014319,0.013538,426968385,0.010912
19750204,-0.002135,-0.002602,-0.00682,-0.007335,425857413,-0.002699
19750205,0.018139,0.017323,0.01096,0.010661,433234514,0.017266
19750206,-0.003788,-0.004842,0.00229,0.002127,431898860,-0.00494
19750207,0.001305,0.000785,-0.002609,-0.003433,432237711,0.000891
19750210,-0.003305,-0.003521,-0.003029,-0.00336,431277313,-0.003434
19750211,0.002843,0.002807,-0.000303,-0.000423,432487868,0.002808
19750212,0.017193,0.017193,0.014755,0.014755,439842357,0.017053
19750213,0.013544,0.013407,0.013682,0.013534,445830554,0.013639
19750214,0.006699,0.006245,0.002151,0.001584,448614651,0.006049
19750218,-0.006837,-0.007009,-0.001001,-0.0013,445470229,-0.006994
19750219,0.006435,0.006415,0.00202,0.001945,448327795,0.006302
19750220,0.00978,0.009612,0.006248,0.006123,452637313,0.009455
19750221,0.005947,0.004894,0.005309,0.005269,454852483,0.004987
19750224,-0.014078,-0.014424,-0.011959,-0.012789,448379341,-0.014282
19750225,-0.023115,-0.023578,-0.023881,-0.024519,437807296,-0.023453
19750226,0.010385,0.010288,0.009442,0.009109,442311370,0.010562
19750227,0.004993,0.004966,0.007257,0.006905,444508087,0.004977
19750228,0.010014,0.009825,0.00998,0.009902,448872080,0.010152
19750303,0.017832,0.017621,0.021049,0.020566,456807138,0.017649
19750304,0.00701,0.006628,0.009198,0.008552,459834897,0.006383
19750305,-0.007904,-0.007976,-0.00605,-0.006264,456292339,-0.007899
19750306,0.009538,0.009474,0.012703,0.012367,460627800,0.00953
19750307,0.007054,0.007019,0.013345,0.013183,463893473,0.007289
19750310,0.008003,0.007807,0.013939,0.013332,468523701,0.007711
19750311,-0.006571,-0.006828,-0.000827,-0.00126,465324538,-0.006945
19750312,-0.009336,-0.009336,-0.006282,-0.006282,460968103,-0.009128
19750313,0.001852,0.001846,0.001219,0.001184,461819206,0.001794
19750314,0.012282,0.012273,0.017213,0.017169,467501578,0.012181
19750317,0.015345,0.015213,0.017543,0.01733,475308323,0.014748
19750318,-0.010294,-0.010322,-0.011434,-0.011471,470402223,-0.010231
19750319,-0.009248,-0.009248,-0.007615,-0.007615,466052035,-0.00928
19750320,-0.008842,-0.008842,-0.005256,-0.005256,461931175,-0.008655
19750321,-0.002558,-0.002608,-0.003756,-0.003939,460726543,-0.002631
19750324,-0.023246,-0.02349,-0.024772,-0.025034,450901542,-0.023624
19750325,0.007959,0.007927,0.005217,0.005034,454475676,0.00786
19750326,0.018613,0.018609,0.020894,0.020846,462932856,0.018645
19750327,0.00311,0.003106,0.005545,0.00553,464370552,0.00311
19750331,-0.005763,-0.005888,-0.002307,-0.00249,463043916,-0.005844
19750401,-0.008785,-0.008818,-0.010124,-0.010193,458766764,-0.008637
19750402,-0.002619,-0.002684,-0.002203,-0.002307,457689962,-0.002541
19750403,-0.011186,-0.011204,-0.005846,-0.005902,452561932,-0.011161
19750404,-0.007365,-0.00751,-0.004825,-0.005188,449163293,-0.007729
19750407,-0.006512,-0.006539,-0.009367,-0.009417,446620594,-0.006553
19750408,0.007898,0.007898,0.00355,0.00355,450147925,0.007965
19750409,0.023101,0.023022,0.016718,0.016506,460499124,0.022842
19750410,0.011278,0.011259,0.011459,0.011408,465683777,0.011226
19750411,0.004899,0.004899,0.008198,0.008198,467951047,0.004894
19750414,0.017173,0.017003,0.014486,0.014202,475997049,0.016869
19750415,0.008283,0.008223,0.006695,0.006664,479911432,0.008178
19750416,0.003467,0.003455,0.00488,0.004827,481569657,0.003476
19750417,0.007365,0.007362,0.008791,0.008764,485115078,0.007506
19750418,-0.010865,-0.010865,-0.005409,-0.005409,479844202,-0.010888
19750421,0.010883,0.010778,0.01266,0.012455,485061189,0.010776
19750422,-0.001585,-0.001636,-0.000746,-0.000823,484267822,-0.001605
19750423,-0.011159,-0.011161,-0.012174,-0.012192,478863088,-0.011138
19750424,-0.000771,-0.000915,0.000627,0.000494,478424881,-0.000929
19750425,0.006864,0.006779,0.00625,0.006119,481668122,0.006741
19750428,-0.004159,-0.004567,-0.00238,-0.002609,479897653,-0.004502
19750429,-0.006507,-0.006877,-0.009633,-0.009902,476597283,-0.006842
19750430,0.019835,0.019548,0.011413,0.011343,486177403,0.019383
19750501,0.009412,0.009161,0.006496,0.006301,490631180,0.009164
19750502,0.012837,0.012822,0.010908,0.010873,496935348,0.012713
19750505,0.010372,0.00964,0.008542,0.007802,501786535,0.009639
19750506,-0.015164,-0.0159,-0.01091,-0.011178,493808009,-0.015986
19750507,0.005025,0.004911,0.003792,0.003753,496232932,0.004964
19750508,0.005968,0.005482,0.010319,0.00985,498953454,0.005388
19750509,0.011501,0.011006,0.013899,0.013566,504445035,0.010831
19750512,0.001206,0.000714,0.001185,0.000535,505171538,0.000884
19750513,0.010838,0.01081,0.007668,0.007576,510632209,0.010705
19750514,0.007794,0.00769,0.006364,0.006106,514558984,0.007534
19750515,-0.0094,-0.009432,-0.004813,-0.004861,509705555,-0.00932
19750516,-0.010739,-0.010856,-0.006597,-0.006667,504172361,-0.010721
19750519,0.001415,0.001104,0.001311,0.00079,505145959,0.001106
19750520,-0.005088,-0.005182,-0.002579,-0.002788,502528068,-0.005081
19750521,-0.011121,-0.011269,-0.012884,-0.012978,496865162,-0.011214
19750522,0.004242,0.004074,0.004023,0.003889,498889318,0.003705
19750523,0.013902,0.01335,0.010884,0.010062,505549638,0.013312
19750527,-0.00128,-0.002494,0.002791,0.002354,504519262,-0.00265
19750528,-0.007079,-0.00714,-0.005546,-0.005614,500917121,-0.006974
19750529,-0.000157,-0.000192,-0.000892,-0.001052,500821821,-0.000334
19750530,0.01647,0.016438,0.015405,0.015323,509362863,0.016392
19750602,0.016065,0.015811,0.016037,0.015692,517496512,0.015688
19750603,0.003411,0.00322,0.006333,0.006061,519162968,0.003348
19750604,-0.002863,-0.003019,0.00112,0.000679,517595589,-0.003122
19750605,0.000968,0.000779,0.000924,0.000683,517998819,0.000972
19750606,-0.002326,-0.002382,-0.002104,-0.002321,516764824,-0.002266
19750609,-0.013468,-0.013673,-0.010684,-0.011168,509765997,-0.013733
19750610,-0.008195,-0.00838,-0.009217,-0.009663,505600819,-0.008442
19750611,0.001199,0.001175,0.000894,0.000856,506216279,0.001216
19750612,-0.005292,-0.005292,-0.003832,-0.003832,503718313,-0.005191
19750613,0.004741,0.004701,0.004743,0.004659,505943883,0.004885
19750616,0.010453,0.010317,0.008225,0.007997,511334797,0.010384
19750617,-0.009396,-0.009474,-0.006158,-0.006257,506414427,-0.009622
19750618,-0.002039,-0.002047,-0.002034,-0.002056,505377687,-0.002098
19750619,0.018317,0.018317,0.015336,0.015336,514634551,0.018033
19750620,0.006371,0.006371,0.009222,0.009222,517913156,0.006412
19750623,0.011102,0.01109,0.008681,0.008627,523712970,0.010906
19750624,0.006278,0.006122,0.006851,0.006625,526919350,0.006088
19750625,0.004561,0.004538,0.005304,0.005251,529310258,0.004565
19750626,0.00181,0.001807,0.004046,0.004032,530266587,0.002008
19750627,0.000056,-0.000029,0.004482,0.004295,530272376,0
19750630,0.004189,0.004134,0.006397,0.006316,532701443,0.004008
19750701,-0.003597,-0.003661,-0.003104,-0.003251,530776107,-0.003572
19750702,-0.007058,-0.007072,-0.008323,-0.008356,527022648,-0.007064
19750703,0.00209,0.002001,0.004508,0.004271,528077337,0.001911
19750707,-0.008546,-0.008627,-0.005822,-0.005992,523521806,-0.00869
19750708,-0.00155,-0.00155,-0.001364,-0.001364,522710198,-0.001604
19750709,0.015023,0.01495,0.017235,0.017023,530529442,0.015098
19750710,-0.000027,-0.000027,0.004663,0.004663,530415835,0.000105
19750711,-0.001565,-0.001568,0.001638,0.001609,529679947,-0.001582
19750714,0.005867,0.00569,0.006318,0.006038,532693724,0.005599
19750715,0.00456,0.004506,0.007464,0.007436,535096459,0.004412
19750716,-0.010385,-0.010396,-0.007402,-0.007449,529533747,-0.010459
19750717,-0.010311,-0.010314,-0.006449,-0.006477,524074588,-0.010358
19750718,-0.004673,-0.004674,-0.003235,-0.003252,521110871,-0.004593
19750721,-0.008018,-0.008112,-0.007048,-0.007239,517388760,-0.008155
19750722,-0.010743,-0.010791,-0.013321,-0.013393,511805738,-0.01071
19750723,-0.013838,-0.013838,-0.015829,-0.015829,504723468,-0.013887
19750724,-0.001146,-0.001152,-0.007125,-0.007149,504118584,-0.00122
19750725,-0.0086,-0.008732,-0.007934,-0.008034,499719866,-0.00866
19750728,-0.006331,-0.006777,-0.009449,-0.009726,496353254,-0.00672
19750729,-0.005354,-0.005639,-0.007933,-0.008096,493554366,-0.005638
19750730,0.007745,0.007392,0.005977,0.005869,497203930,0.007257
19750731,-0.000695,-0.000916,0.002564,0.002435,497053514,-0.000901
19750801,-0.008509,-0.008528,-0.008646,-0.00873,492814526,-0.008563
19750804,-0.008951,-0.009637,-0.011406,-0.012099,488069187,-0.009547
19750805,-0.010406,-0.010612,-0.013613,-0.013842,482891906,-0.010557
19750806,0.000898,0.000216,-0.001663,-0.00181,482996065,0.000232
19750807,0.00109,0.000421,0.000378,0.00026,483199196,0.00058
19750808,-0.002976,-0.003346,-0.004247,-0.004303,481374465,-0.003244
19750811,0.006904,0.006241,-0.000413,-0.001155,484378676,0.006161
19750812,0.006645,0.006512,0.01027,0.010011,487533267,0.006586
19750813,-0.013354,-0.013391,-0.009702,-0.009758,481004870,-0.0132
19750814,-0.004326,-0.004359,-0.007119,-0.007264,479448305,-0.004304
19750815,0.008953,0.008917,0.006722,0.006609,483723425,0.008879
19750818,-0.001542,-0.001986,-0.000401,-0.000788,482768886,-0.001853
19750819,-0.014631,-0.01467,-0.015041,-0.015213,475686523,-0.014501
19750820,-0.020339,-0.020493,-0.020392,-0.020505,465938260,-0.020365
19750821,-0.001586,-0.001637,-0.004042,-0.004159,465175706,-0.001802
19750822,0.01565,0.014593,0.0151,0.014988,471963955,0.014566
19750825,0.009719,0.009262,0.010282,0.009515,474995723,0.009255
19750826,-0.012668,-0.012992,-0.008797,-0.009391,470135380,-0.012932
19750827,0.005765,0.005759,0.002675,0.002659,472845463,0.005598
19750828,0.023527,0.023481,0.025619,0.025557,483939203,0.023333
19750829,0.005751,0.005568,0.010092,0.009789,486677682,0.005556
19750902,-0.016089,-0.016233,-0.014558,-0.014917,478777371,-0.016114
19750903,0.006535,0.006488,0.003648,0.003561,481883916,0.006434
19750904,0.002198,0.002037,0.004773,0.004286,482865434,0.001976
19750905,-0.006766,-0.006778,-0.005576,-0.005631,479593352,-0.006729
19750908,0.003478,0.003284,0.001238,0.000739,481092779,0.003153
19750909,-0.01496,-0.015175,-0.010934,-0.01155,473882728,-0.015019
19750910,-0.009451,-0.009555,-0.013838,-0.01396,469353240,-0.009574
19750911,-0.00406,-0.004162,-0.002903,-0.003002,467468812,-0.004058
19750912,-0.001903,-0.001913,-0.000764,-0.00081,466574338,-0.001797
19750915,-0.004671,-0.00492,-0.007807,-0.008077,464310385,-0.005042
19750916,-0.009414,-0.009597,-0.010374,-0.0105,459854539,-0.009532
19750917,0.003573,0.003573,0.000063,0.000063,461497802,0.003411
19750918,0.020565,0.02054,0.016331,0.016296,471024470,0.020517
19750919,0.021833,0.021795,0.024367,0.02431,481290626,0.021651
19750922,-0.009475,-0.009487,-0.00613,-0.006191,476787542,-0.009432
19750923,-0.001205,-0.001344,-0.004291,-0.004377,476189516,-0.001528
19750924,0.009719,0.009526,0.011954,0.011647,480725488,0.009418
19750925,-0.001097,-0.001138,-0.002343,-0.002415,480185519,-0.001166
19750926,0.006503,0.006503,0.004524,0.004524,483325279,0.006422
19750929,-0.013395,-0.013521,-0.007824,-0.00803,476761930,-0.013459
19750930,-0.013621,-0.013646,-0.01364,-0.013749,470272460,-0.013642
19751001,-0.011262,-0.011296,-0.010701,-0.010776,464946060,-0.011208
19751002,0.010872,0.010853,0.004482,0.004431,470005404,0.010732
19751003,0.025646,0.02563,0.018762,0.018736,482051436,0.025412
19751006,0.011073,0.01087,0.009597,0.009253,487291155,0.01082
19751007,-0.001248,-0.001248,-0.00274,-0.00274,486683724,-0.001266
19751008,0.013632,0.013556,0.008619,0.008403,493306333,0.013484
19751009,0.004843,0.004832,0.003612,0.003562,495690147,0.00489
19751010,-0.001766,-0.001831,0.000359,0.000151,494787208,-0.001811
19751013,0.014346,0.014346,0.011754,0.011754,501885657,0.014171
19751014,-0.001978,-0.002058,0.001311,0.001235,500852905,-0.002012
19751015,-0.000641,-0.000641,-0.001575,-0.001575,500531656,-0.00056
19751016,0.001528,0.001528,0.003905,0.003905,503117330,0.001569
19751017,-0.005621,-0.005622,-0.006221,-0.006239,500288721,-0.005707
19751020,0.011097,0.010917,0.005568,0.005415,505686457,0.010804
19751021,0.008296,0.008292,0.010411,0.010365,509879527,0.008239
19751022,0.001687,0.001631,0.000583,0.000471,510711530,0.001656
19751023,0.005836,0.005833,0.00712,0.007093,513726438,0.005843
19751024,-0.015548,-0.015648,-0.007276,-0.007329,505709332,-0.015454
19751027,-0.00075,-0.001019,-0.001119,-0.001424,505195031,-0.001113
19751028,0.0091,0.008643,0.006551,0.00617,509562408,0.008693
19751029,-0.012262,-0.012401,-0.01199,-0.012048,503249378,-0.012374
19751030,-0.000863,-0.000968,-0.001638,-0.001688,501827619,-0.000895
19751031,-0.00225,-0.002987,-0.001671,-0.002338,500766658,-0.003023
19751103,-0.010193,-0.010794,-0.008618,-0.009045,496154212,-0.010669
19751104,0.004823,0.004823,0.00328,0.00328,498547335,0.004768
19751105,0.008397,0.007162,0.009562,0.009383,502118806,0.007231
19751106,0.00505,0.004617,0.005788,0.005692,504439949,0.004487
19751107,-0.001988,-0.002526,-0.003896,-0.004603,503166157,-0.002457
19751110,0.000228,0.000026,-0.00255,-0.002862,503179382,0.000112
19751111,0.006014,0.006014,0.004198,0.004198,506205407,0.005932
19751112,0.014824,0.014765,0.013819,0.013669,513679699,0.014688
19751113,-0.001664,-0.001683,0.002091,0.00198,512815078,-0.001645
19751114,-0.000773,-0.000874,0.000108,-0.000061,512053381,-0.000769
19751117,0.006118,0.005612,0.005073,0.004692,515224782,0.005386
19751118,-0.004928,-0.005123,-0.002819,-0.00314,512552695,-0.00503
19751119,-0.011072,-0.011213,-0.010116,-0.010266,506798569,-0.011209
19751120,-0.003904,-0.003962,-0.001454,-0.001559,504790451,-0.003779
19751121,-0.001043,-0.001322,-0.000216,-0.000884,504123067,-0.001227
19751124,0.003546,0.001991,0.00292,0.002354,505126640,0.001899
19751125,0.011217,0.011169,0.009787,0.009636,510768536,0.01126
19751126,0.002582,0.002551,0.004959,0.004772,511619237,0.002536
19751128,0.003123,0.00306,0.004553,0.004497,513823885,0.003299
19751201,-0.006109,-0.006301,-0.005386,-0.005799,510586181,-0.006247
19751202,-0.014772,-0.014936,-0.017822,-0.017963,502959925,-0.014779
19751203,-0.019416,-0.019477,-0.022009,-0.022108,493164030,-0.019366
19751204,0.002906,0.002739,0.001532,0.001107,494514628,0.00274
19751205,-0.011743,-0.011775,-0.00585,-0.00599,488707138,-0.011612
19751208,0.002907,0.002783,-0.003021,-0.003423,489996388,0.00288
19751209,0.002941,0.002667,-0.000971,-0.001544,491374117,0.002642
19751210,0.009214,0.009158,0.007886,0.007729,495870408,0.008935
19751211,-0.002951,-0.002995,-0.000022,-0.000134,496103404,-0.003179
19751212,0.000169,0.000168,-0.000759,-0.000778,496186781,0.000342
19751215,0.003225,0.002993,0.000976,0.000688,497738497,0.00296
19751216,0.009717,0.009686,0.009092,0.008995,502559609,0.009536
19751217,0.002403,0.002401,0.005982,0.005956,503766131,0.002474
19751218,0.002986,0.002978,0.004701,0.004685,505266242,0.003141
19751219,-0.007119,-0.007134,-0.002921,-0.003011,501661536,-0.007045
19751222,-0.007496,-0.007567,-0.007688,-0.007762,497751232,-0.007432
19751223,0.006722,0.006708,0.006021,0.00594,501245322,0.006694
19751224,0.008237,0.008073,0.012125,0.011827,505220775,0.008227
19751226,0.009038,0.008936,0.010597,0.010416,509775872,0.008831
19751229,-0.001476,-0.001577,0.000147,0.000026,509041437,-0.00133
19751230,-0.003961,-0.003961,-0.002993,-0.002993,507025086,-0.003994
19751231,0.004688,0.004674,0.010317,0.010305,509814701,0.004679
19760102,0.007784,0.007784,0.010943,0.010943,513788914,0.007872
19760105,0.018647,0.018468,0.022772,0.022378,523277772,0.018482
19760106,0.010391,0.010387,0.015288,0.01524,528714102,0.010261
19760107,0.004768,0.004746,0.00484,0.00482,531223585,0.004491
19760108,0.006872,0.006845,0.005738,0.005714,534859846,0.006706
19760109,0.003944,0.003874,0.006274,0.006077,536861526,0.003912
19760112,0.014484,0.014418,0.015928,0.015742,544602129,0.014534
19760113,-0.007862,-0.007866,-0.007641,-0.007652,540318269,-0.00789
19760114,0.016537,0.016456,0.020472,0.020366,549209903,0.016323
19760115,-0.005314,-0.005314,-0.002134,-0.002134,548400144,-0.005354
19760116,0.004003,0.004003,0.006031,0.006031,550595338,0.004037
19760119,0.01396,0.013757,0.014501,0.014298,558170060,0.013608
19760120,0.005694,0.005682,0.006116,0.006049,561341484,0.005492
19760121,-0.006283,-0.006284,-0.002386,-0.0024,557813852,-0.006271
19760122,-0.002017,-0.002017,0.000967,0.000967,556688958,-0.002036
19760123,0.012068,0.01198,0.013142,0.013119,563369273,0.011934
19760126,0.004988,0.004849,0.005272,0.005052,566100588,0.004737
19760127,-0.006008,-0.00633,-0.002381,-0.002632,562519362,-0.00612
19760128,-0.005294,-0.005294,-0.007021,-0.007021,559541224,-0.005451
19760129,0.016389,0.016144,0.015603,0.015536,568574465,0.016036
19760130,0.006688,0.006664,0.008831,0.008817,572928167,0.007492
19760202,0.000889,0.000185,0.003642,0.003135,573034255,0.000099
19760203,0.003915,0.003661,0.005973,0.005745,575132324,0.003073
19760204,0.007336,0.006654,0.012515,0.012178,578959391,0.007314
19760205,-0.013812,-0.014789,-0.011747,-0.011909,570467444,-0.015012
19760206,-0.008725,-0.009332,-0.00823,-0.008795,565143957,-0.009264
19760209,0.001609,0.001451,0.007747,0.007391,565964753,0.001609
19760210,0.008298,0.008293,0.009851,0.009838,571075512,0.008532
