caldt,b30ret,b30ind,b20ret,b20ind,b10ret,b10ind,b7ret,b7ind,b5ret,b5ind,b2ret,b2ind,b1ret,b1ind,t90ret,t90ind,t30ret,t30ind,cpiret,cpiind
19970630,0.022076,705.402700,0.019949,801.967900,0.017494,835.701300,0.011817,840.620900,0.009427,791.061700,0.007522,748.977200,0.006033,743.895800,0.004228,632.384900,0.003744,539.388300,0.001249,377.2
19970731,0.068864,753.979500,0.056907,847.605500,0.040304,869.383400,0.032595,868.020900,0.024703,810.603300,0.011707,757.745400,0.007395,749.396900,0.004530,635.249600,0.004294,541.704300,0.001248,377.6
19970829,-0.037530,725.682600,-0.026807,824.883700,-0.020309,851.727100,-0.012637,857.051700,-0.008012,804.108700,-0.000048,757.709100,0.002864,751.543200,0.004337,638.004700,0.004058,543.902600,0.001869,378.4
19970930,0.034199,750.500300,0.028690,848.549700,0.022409,870.813500,0.018269,872.709200,0.013333,814.829900,0.008374,764.054100,0.006287,756.268100,0.004863,641.107300,0.004576,546.391500,0.002488,379.3
19971031,0.038609,779.476300,0.031945,875.656600,0.024771,892.384400,0.017925,888.352500,0.012638,825.127700,0.007776,769.995400,0.005622,760.519800,0.004169,643.780100,0.003911,548.528500,0.002481,380.2
19971128,0.011381,788.347600,0.013072,887.103200,0.001182,893.439200,0.001886,890.028000,0.001143,826.070800,0.001813,771.391400,0.002906,762.729900,0.003986,646.346200,0.003773,550.598000,-0.000619,380.0
19971231,0.025427,808.392900,0.020765,905.523900,0.014809,906.670100,0.013405,901.958800,0.009777,834.147300,0.007960,777.531700,0.006296,767.532100,0.005112,649.650300,0.004629,553.146800,-0.001238,379.5
19980130,0.020613,825.056300,0.018997,922.726100,0.021106,925.806300,0.018328,918.489900,0.018000,849.162000,0.010187,785.452400,0.006909,772.835000,0.004677,652.688700,0.004204,555.472200,0.001860,380.2
19980227,-0.012028,815.132500,-0.007789,915.539000,-0.007748,918.633200,-0.004211,914.622100,-0.004779,845.103900,0.000297,785.685700,0.002630,774.867500,0.003693,655.099100,0.003847,557.609100,0.001856,380.9
19980331,0.003499,817.984600,0.004145,919.333900,0.002537,920.963700,0.002037,916.485200,0.002455,847.178600,0.004476,789.202400,0.004674,778.489300,0.004878,658.294700,0.004485,560.110000,0.001853,381.6
19980430,0.003052,820.481100,0.001752,920.944500,0.003324,924.025000,0.003647,919.827600,0.004828,851.268800,0.004470,792.730100,0.004705,782.152000,0.004626,661.340000,0.004308,562.523000,0.001850,382.4
19980529,0.024234,840.364700,0.019128,938.560400,0.010086,933.344700,0.010230,929.237500,0.005810,856.214600,0.005058,796.739800,0.004342,785.548100,0.004217,664.128800,0.003805,564.663400,0.001846,383.1
19980630,0.030750,866.205900,0.023736,960.838000,0.013545,945.986900,0.010974,939.434900,0.007261,862.431600,0.005682,801.266900,0.005285,789.699800,0.004381,667.038400,0.004021,566.933900,0.001229,383.5
19980731,-0.007669,859.563000,-0.003381,957.589500,0.000356,946.323700,0.003997,943.189900,0.003747,865.663100,0.004793,805.107300,0.004824,793.509300,0.004372,669.954700,0.003873,569.129700,0.001227,384.0
19980831,0.060251,911.352500,0.050261,1005.71900,0.036926,981.267600,0.034742,975.958100,0.028682,890.492100,0.016170,818.125900,0.008363,800.145400,0.004510,672.976200,0.004012,571.413100,0.001225,384.5
19980930,0.052057,958.794800,0.030753,1036.64800,0.052732,1033.01200,0.040363,1015.35100,0.026988,914.524700,0.012325,828.209300,0.007484,806.133700,0.005102,676.409700,0.003875,573.627300,0.001224,384.9
19981030,-0.022634,937.093400,-0.021293,1014.57400,-0.010324,1022.34700,-0.002049,1013.27000,-0.000174,914.365500,0.004721,832.119300,0.005137,810.274800,0.003809,678.986100,0.003353,575.550700,0.002445,385.9
19981130,0.009539,946.032300,0.013216,1027.98300,-0.006612,1015.58700,-0.007852,1005.31400,-0.004519,910.233500,-0.000709,831.529300,0.001503,811.492600,0.003565,681.406700,0.003233,577.411500,0.000000,385.9
19981231,0.000421,946.430600,-0.004155,1023.71200,0.009652,1025.39000,0.004534,1009.87200,0.001768,911.842800,0.003025,834.044700,0.003931,814.682600,0.003951,684.099000,0.003779,579.593800,-0.000610,385.6
19990129,0.005448,951.586800,0.009890,1033.83600,0.003291,1028.76400,0.003539,1013.44600,0.006471,917.743400,0.003584,837.033900,0.003757,817.743400,0.003572,686.542600,0.003494,581.618800,0.002441,386.6
19990226,-0.074451,880.740200,-0.049889,982.259200,-0.044006,983.492500,-0.033060,979.941600,-0.025961,893.917800,-0.006687,831.436700,-0.000219,817.564300,0.003042,688.631000,0.003372,583.580100,0.001217,387.1
19990331,-0.001208,879.676200,-0.000689,981.582400,0.008630,991.980000,0.004933,984.775600,0.008904,901.877300,0.008040,838.121400,0.006590,822.952000,0.004331,691.613500,0.004076,585.958800,0.003040,388.2
19990430,-0.000682,879.076300,0.003155,984.679300,-0.003474,988.533900,0.003685,988.404500,0.002303,903.954300,0.002924,840.572100,0.003813,826.089900,0.003557,694.073500,0.003784,588.176000,0.007273,391.1
19990528,-0.019173,862.221800,-0.014986,969.922900,-0.022526,966.266100,-0.016908,971.692600,-0.013215,892.008600,-0.001816,839.045600,0.001017,826.930100,0.003504,696.505600,0.003463,590.212900,0.000000,391.1
19990630,-0.013874,850.259300,-0.013139,957.179100,-0.007152,959.355400,0.000656,972.330000,0.003198,894.861200,0.003520,841.999100,0.004703,830.819100,0.004475,699.622400,0.004098,592.631600,0.000000,391.1
19990730,-0.014075,838.291900,-0.006544,950.915300,-0.004171,955.353900,-0.005485,966.996800,0.000352,895.176200,0.002404,844.023200,0.004497,834.555300,0.004142,702.520300,0.003658,594.799400,0.003008,392.2
19990831,-0.004570,834.460900,-0.003605,947.487200,-0.004520,951.035700,0.000206,967.196000,0.001926,896.900300,0.003621,847.079400,0.003630,837.584800,0.004170,705.449800,0.003876,597.104800,0.002400,393.2
19990930,0.006406,839.806400,0.007494,954.587800,0.012027,962.473900,0.010357,977.213200,0.009743,905.638800,0.006687,852.743900,0.005627,842.297900,0.004565,708.670200,0.003705,599.317300,0.004788,395.1
19991029,-0.010535,830.959100,-0.001441,953.212200,-0.006109,956.594100,-0.000302,976.918100,-0.001126,904.619000,0.001057,853.645200,0.002891,844.732900,0.003940,711.462300,0.003581,601.463500,0.001787,395.8
19991130,-0.011198,821.654000,-0.003845,949.547100,-0.006590,950.290100,-0.001206,975.740000,-0.000905,903.800400,0.001505,854.929900,0.002745,847.051700,0.004302,714.523000,0.003811,603.755600,0.000595,396.0
19991231,-0.019614,805.538100,-0.015267,935.050300,-0.012402,938.504600,-0.008395,967.548700,-0.004854,899.413300,0.001144,855.908000,0.003245,849.800400,0.004551,717.774800,0.003764,606.028300,0.000000,396.0
20000131,0.004486,809.151800,0.017036,950.979900,-0.009799,929.308200,-0.005052,962.660600,-0.005587,894.388300,-0.001417,854.695100,0.002476,851.904500,0.004339,720.889300,0.004343,608.660200,0.002971,397.2
20000229,0.036782,838.913900,0.030678,980.154000,0.013600,941.946800,0.009505,971.810700,0.009169,902.588900,0.006842,860.543000,0.005797,856.843000,0.004262,723.961700,0.004295,611.274500,0.005924,399.5
20000331,0.048656,879.732100,0.034984,1014.44400,0.034752,974.681400,0.027027,998.075800,0.017635,918.506100,0.006593,866.216500,0.005338,861.416800,0.004793,727.431600,0.004377,613.950200,0.008245,402.8
20000428,-0.013471,867.881300,-0.007828,1006.50300,-0.010026,964.909200,-0.006717,991.371700,-0.004274,914.580400,0.001496,867.512400,0.003549,864.474000,0.004941,731.025900,0.004595,616.771300,0.000584,403.1
20000531,-0.000880,867.117600,-0.004246,1002.22900,0.001771,966.618000,0.005836,997.157400,0.004903,919.064600,0.004925,871.784900,0.004305,868.195500,0.006164,735.531900,0.004782,619.720700,0.001168,403.5
20000630,0.020563,884.948100,0.020999,1023.27500,0.022074,987.955200,0.019042,1016.14500,0.018501,936.068200,0.011403,881.725800,0.007794,874.962300,0.004348,738.730000,0.003744,622.041000,0.005248,405.6
20000731,0.020272,902.887800,0.018508,1042.21400,0.004640,992.539300,0.008591,1024.87500,0.007200,942.807900,0.006752,887.679300,0.005483,879.759700,0.004468,742.030700,0.004772,625.009300,0.002320,406.6
20000831,0.020774,921.644300,0.022423,1065.58300,0.016603,1009.01800,0.015843,1041.11200,0.013304,955.351000,0.007772,894.578300,0.005976,885.017100,0.005156,745.856600,0.005002,628.135700,0.000000,406.6
20000929,-0.024577,898.993100,-0.013494,1051.20400,-0.001323,1007.68300,0.007017,1048.41800,0.010004,964.908300,0.007983,901.719700,0.005337,889.740500,0.005281,749.795400,0.005093,631.334800,0.005208,408.7
20001031,0.018404,915.538200,0.017418,1069.51400,0.008647,1016.39700,0.009339,1058.20900,0.008094,972.718300,0.006054,907.178700,0.004956,894.150000,0.005153,753.659100,0.005217,634.628500,0.001727,409.4
20001130,0.029119,942.197700,0.030494,1102.12800,0.025641,1042.45800,0.024855,1084.51000,0.016327,988.599900,0.010289,916.512700,0.006788,900.219500,0.005437,757.756800,0.004966,637.780200,0.000575,409.6
20001229,0.026450,967.118900,0.026133,1130.93000,0.030723,1074.48600,0.023028,1109.48500,0.023355,1011.68900,0.012919,928.353100,0.009996,909.218100,0.005512,761.933500,0.004909,640.911000,-0.000574,409.4
20010131,-0.001917,965.264900,0.002511,1133.76900,0.004164,1078.96000,0.011923,1122.71300,0.013510,1025.35700,0.013519,940.903600,0.012048,920.172400,0.006900,767.190900,0.005243,644.271300,0.006322,412.0
20010228,0.014203,978.974600,0.018639,1154.90200,0.011636,1091.51500,0.012849,1137.13900,0.011310,1036.95300,0.006873,947.370400,0.004732,924.526600,0.003967,770.234300,0.003653,646.624900,0.003998,413.6
20010330,-0.014758,964.526900,-0.007316,1146.45300,0.002750,1094.51600,0.006763,1144.82900,0.008259,1045.51800,0.007193,954.184800,0.007367,931.337600,0.004678,773.837500,0.004320,649.418300,0.002275,414.6
20010430,-0.043105,922.950900,-0.031123,1110.77200,-0.027449,1064.47300,-0.015447,1127.14500,-0.008237,1036.90600,0.002154,956.240100,0.004721,935.734500,0.004470,777.296500,0.003864,651.927600,0.003973,416.2
20010531,0.008805,931.077500,0.003703,1114.88500,0.001373,1065.93500,0.003136,1130.68000,0.002011,1038.99100,0.005381,961.385600,0.006094,941.436800,0.003853,780.291500,0.003183,654.002900,0.004522,418.1
20010629,0.004153,934.944200,0.005339,1120.83700,0.002161,1068.23800,0.001581,1132.46700,0.002230,1041.30800,0.003227,964.488000,0.002773,944.047400,0.003001,782.633100,0.002778,655.819700,0.001688,418.8
20010731,0.038582,971.016300,0.038935,1164.47700,0.030526,1100.84700,0.028164,1164.36200,0.022406,1064.63900,0.013110,977.132500,0.007754,951.367600,0.003305,785.219700,0.002999,657.786500,-0.002809,417.6
20010831,0.026989,997.223000,0.023600,1191.95900,0.015065,1117.43100,0.014634,1181.40100,0.011976,1077.38900,0.007129,984.098400,0.004845,955.977000,0.003284,787.798400,0.002996,659.757500,0.000000,417.6
20010928,-0.002660,994.570400,0.004898,1197.79700,0.022599,1142.68400,0.025211,1211.18600,0.023823,1103.05600,0.017807,1001.62200,0.010444,965.961200,0.004224,791.126000,0.002730,661.558700,0.004507,419.5
20011031,0.088895,1082.98300,0.051980,1260.05800,0.031821,1179.04600,0.028631,1245.86300,0.020708,1125.89800,0.012043,1013.68500,0.007903,973.595200,0.002545,793.139500,0.002154,662.983700,-0.003365,418.1
20011130,-0.055366,1023.02200,-0.051658,1194.96600,-0.035211,1137.53000,-0.029733,1208.82000,-0.018299,1105.29500,-0.005276,1008.33700,0.001236,974.798500,0.002106,794.809800,0.001749,664.143200,-0.001688,417.4
20011231,-0.022782,999.715800,-0.014911,1177.14800,-0.017354,1117.78900,-0.012400,1193.83100,-0.009027,1095.31800,0.000250,1008.58900,0.002073,976.819300,0.001592,796.075100,0.001484,665.128800,-0.003946,415.8
20020131,0.010098,1009.81100,0.011488,1190.67100,0.004609,1122.94100,0.005779,1200.73000,0.003923,1099.61500,0.002636,1011.24700,0.000687,977.490400,0.001488,797.259700,0.001390,666.053700,0.002264,416.7
20020228,0.006827,1016.70500,0.012538,1205.60000,0.012027,1136.44700,0.012980,1216.31500,0.011665,1112.44200,0.005400,1016.70800,0.003139,980.558700,0.001373,798.354300,0.001285,666.909500,0.003953,418.4
20020328,-0.050435,965.427500,-0.040447,1156.83700,-0.036790,1094.63700,-0.029495,1180.44000,-0.023253,1086.57400,-0.008508,1008.05800,-0.002648,977.962200,0.001376,799.452900,0.001341,667.803900,0.005624,420.7
20020430,0.036252,1000.42600,0.040135,1203.26600,0.029382,1126.80000,0.028622,1214.22700,0.023723,1112.35100,0.013578,1021.74500,0.007708,985.500300,0.001669,800.787100,0.001546,668.836300,0.005593,423.1
20020531,0.002146,1002.57300,0.001533,1205.11100,0.008136,1135.96700,0.011315,1227.96600,0.010847,1124.41700,0.004414,1026.25500,0.002214,987.682200,0.001607,802.074000,0.001442,669.800500,0.000000,423.1
20020628,0.018716,1021.33700,0.018251,1227.10600,0.021555,1160.45300,0.018485,1250.66400,0.016332,1142.78100,0.009430,1035.93300,0.005796,993.406800,0.001432,803.222600,0.001312,670.679300,0.000556,423.3
20020731,0.035049,1057.13400,0.030021,1263.94400,0.030770,1196.16000,0.030141,1288.36100,0.028037,1174.82100,0.015878,1052.38100,0.005072,998.445400,0.001556,804.472400,0.001507,671.690000,0.001112,423.8
20020830,0.060110,1120.67800,0.045547,1321.51300,0.030178,1232.25800,0.022089,1316.81900,0.016825,1194.58700,0.004572,1057.19300,0.000968,999.411900,0.001467,805.652600,0.001402,672.631700,0.003331,425.2
20020930,0.042904,1168.76000,0.041489,1376.34200,0.046890,1290.03900,0.036019,1364.25000,0.030206,1230.67100,0.010101,1067.87200,0.004035,1003.44500,0.001606,806.946400,0.001414,673.582800,0.001660,425.9
20021031,-0.041985,1119.69000,-0.028103,1337.66200,-0.020221,1263.95300,-0.008435,1352.74200,-0.003478,1226.39100,0.002358,1070.39000,0.002565,1006.01800,0.001475,808.136700,0.001334,674.481700,0.001657,426.6
20021129,-0.003344,1115.94500,-0.011966,1321.65600,-0.021163,1237.20400,-0.019251,1326.70100,-0.017077,1205.44700,-0.005049,1064.98500,-0.000347,1005.66900,0.001557,809.395000,0.001166,675.268100,0.000000,426.6
20021231,0.042637,1163.52600,0.044021,1379.83600,0.035968,1281.70300,0.034456,1372.41400,0.028048,1239.25800,0.010979,1076.67800,0.004480,1010.17500,0.001199,810.365400,0.001079,675.996700,-0.002206,425.6
20030131,-0.004782,1157.96200,-0.004343,1373.84400,-0.008285,1271.08500,-0.007164,1362.58200,-0.006167,1231.61500,0.000875,1077.62000,0.000443,1010.62200,0.001084,811.243900,0.000934,676.628300,0.004422,427.5
20030228,0.029008,1191.55200,0.030871,1416.25600,0.026230,1304.42500,0.021521,1391.90600,0.016693,1252.17500,0.005203,1083.22700,0.001683,1012.32300,0.000850,811.933400,0.000871,677.217600,0.007705,430.8
20030331,-0.017930,1170.18800,-0.011278,1400.28300,-0.005652,1297.05200,-0.002253,1388.77000,0.000020,1252.20000,0.001900,1085.28500,0.002141,1014.49000,0.001198,812.906100,0.001020,677.908300,0.006008,433.4
20030430,0.011381,1183.50500,0.009585,1413.70500,-0.000069,1296.96300,0.002400,1392.10300,0.001737,1254.37500,0.001626,1087.05000,0.001039,1015.54400,0.000930,813.662100,0.000939,678.544900,-0.002172,432.5
20030530,0.064188,1259.47200,0.057641,1495.19200,0.042457,1352.02800,0.033750,1439.08600,0.025215,1286.00400,0.004609,1092.06000,0.001078,1016.63900,0.000958,814.441600,0.000903,679.157600,-0.001632,431.8
20030630,-0.023214,1230.23500,-0.014020,1474.23000,-0.009082,1339.74900,-0.004886,1432.05500,-0.002791,1282.41500,0.002131,1094.38700,0.002162,1018.83700,0.001439,815.613600,0.000984,679.825900,0.001090,432.2
20030731,-0.104917,1101.16200,-0.093603,1336.23700,-0.066819,1250.22800,-0.046952,1364.81700,-0.030690,1243.05700,-0.006811,1086.93300,-0.000905,1017.91500,0.000746,816.222000,0.000674,680.284300,0.001089,432.7
20030829,0.023022,1126.51300,0.009902,1349.46900,0.004672,1256.06900,-0.000653,1363.92600,-0.002624,1239.79600,-0.002283,1084.45200,0.000532,1018.45700,0.000717,816.807300,0.000689,680.753000,0.003806,434.4
20030930,0.055228,1188.72800,0.058097,1427.86900,0.046768,1314.81300,0.040350,1418.96000,0.033421,1281.23100,0.012040,1097.50800,0.003814,1022.34100,0.001072,817.682900,0.000865,681.341900,0.003250,435.8
20031031,-0.031384,1151.42100,-0.029366,1385.93800,-0.024426,1282.69800,-0.018579,1392.59700,-0.014593,1262.53400,-0.005100,1091.91100,-0.000772,1021.55200,0.000774,818.315800,0.000700,681.819200,-0.001080,435.3
20031128,0.004057,1156.09300,0.003887,1391.32500,0.001662,1284.82900,-0.000094,1392.46600,-0.000681,1261.67400,-0.001446,1090.33200,-0.000455,1021.08700,0.000804,818.973700,0.000725,682.313400,-0.002703,434.1
20031231,0.013211,1171.36600,0.016052,1413.65900,0.010314,1298.08100,0.011373,1408.30300,0.010046,1274.34900,0.006834,1097.78400,0.003836,1025.00400,0.000971,819.768900,0.000831,682.880400,-0.001084,433.6
20040130,0.019525,1194.23700,0.015763,1435.94200,0.012969,1314.91600,0.009444,1421.60300,0.005584,1281.46500,0.002965,1101.03800,0.001233,1026.26800,0.000868,820.480500,0.000696,683.355700,0.004883,435.8
20040227,0.021635,1220.07400,0.023563,1469.77700,0.017485,1337.90700,0.015920,1444.23500,0.012425,1297.38700,0.005320,1106.89600,0.001592,1027.90200,0.000663,821.024500,0.000623,683.781500,0.005400,438.1
20040331,0.014178,1237.37200,0.013929,1490.25000,0.014356,1357.11400,0.012258,1461.93800,0.011274,1312.01400,0.003396,1110.65500,0.001410,1029.35100,0.000918,821.778200,0.000844,684.358600,0.006445,440.9
20040430,-0.067295,1154.10300,-0.059584,1401.45500,-0.049100,1290.48000,-0.040496,1402.73600,-0.033809,1267.65600,-0.012968,1096.25200,-0.003310,1025.94400,0.000816,822.448700,0.000795,684.902600,0.003202,442.4
20040528,-0.003441,1150.13200,-0.004100,1395.70900,-0.006668,1281.87500,-0.004916,1395.84000,-0.004927,1261.41000,-0.001439,1094.67500,-0.000371,1025.56300,0.000749,823.064700,0.000603,685.315600,0.005851,444.9
20040630,0.011977,1163.90700,0.013616,1414.71300,0.010110,1294.83500,0.008733,1408.03000,0.005570,1268.43600,0.000646,1095.38200,0.000200,1025.76800,0.000819,823.738800,0.000817,685.875500,0.003173,446.4
20040730,0.016703,1183.34800,0.014664,1435.45800,0.012083,1310.48000,0.009590,1421.53300,0.007603,1278.08000,0.003181,1098.86600,0.001789,1027.60300,0.000896,824.476900,0.000919,686.505900,-0.001581,445.6
20040831,0.043186,1234.45200,0.039549,1492.22900,0.032191,1352.66600,0.026443,1459.12200,0.020377,1304.12300,0.008366,1108.05900,0.003512,1031.21200,0.001258,825.514100,0.001116,687.272000,0.000528,445.9
20040930,0.009077,1245.65700,0.008695,1505.20400,0.002804,1356.45900,0.002040,1462.09900,0.000598,1304.90300,-0.001396,1106.51200,-0.000269,1030.93500,0.001327,826.609600,0.001185,688.086200,0.002111,446.8
20041029,0.018720,1268.97600,0.015813,1529.00600,0.011145,1371.57700,0.008994,1475.24900,0.006911,1313.92100,0.003467,1110.34900,0.001553,1032.53600,0.001111,827.527900,0.001129,688.863100,0.005266,449.2
20041130,-0.025773,1236.27000,-0.022469,1494.65100,-0.017663,1347.35000,-0.018028,1448.65300,-0.014843,1294.41900,-0.005720,1103.99700,-0.002025,1030.44500,0.001474,828.747700,0.001541,689.924600,0.000524,449.4
20041231,0.029946,1273.29200,0.024136,1530.72600,0.013398,1365.40200,0.011803,1465.75200,0.007490,1304.11400,0.001828,1106.01600,0.001464,1031.95400,0.002104,830.491400,0.001672,691.077900,-0.003665,447.8
20050131,0.038437,1322.23300,0.028471,1574.30700,0.009351,1378.17000,0.004691,1472.62700,0.000411,1304.65000,-0.000905,1105.01500,0.000604,1032.57700,0.001690,831.894900,0.001661,692.225800,0.002102,448.7
20050228,-0.015657,1301.53100,-0.014668,1551.21500,-0.013112,1360.09900,-0.012305,1454.50700,-0.010545,1290.89300,-0.002707,1102.02300,-0.000387,1032.17700,0.001613,833.236800,0.001641,693.361700,0.005768,451.3
20050331,-0.000930,1300.32100,-0.004377,1544.42500,-0.004518,1353.95500,-0.003489,1449.43200,-0.002861,1287.19900,0.000109,1102.14300,0.001544,1033.77100,0.002385,835.224000,0.002123,694.833600,0.007821,454.8
20050429,0.039067,1351.12000,0.035333,1598.99400,0.026104,1389.29800,0.020601,1479.29200,0.015349,1306.95700,0.006062,1108.82500,0.003691,1037.58700,0.002189,837.052300,0.002072,696.273300,0.006725,457.9
20050531,0.032511,1395.04700,0.032170,1650.43400,0.018363,1414.81000,0.020712,1509.93100,0.010154,1320.22700,0.004763,1114.10600,0.003251,1040.96000,0.002672,839.288900,0.002395,697.940900,-0.001028,457.4
20050630,0.022747,1426.78000,0.017606,1679.49200,0.009046,1427.60800,0.002256,1513.33700,0.004573,1326.26500,0.001778,1116.08700,0.001802,1042.83600,0.002256,841.182400,0.002263,699.520600,0.000514,457.6
20050729,-0.036368,1374.89100,-0.031633,1626.36400,-0.021346,1397.13500,-0.020219,1482.73900,-0.015060,1306.29100,-0.004307,1111.28000,-0.000608,1042.20200,0.002114,842.960600,0.002383,701.187600,0.004627,459.8
20050831,0.035543,1423.75800,0.032788,1679.68900,0.020806,1426.20300,0.018484,1510.14600,0.015683,1326.77800,0.007228,1119.31200,0.004896,1047.30400,0.003081,845.557800,0.002920,703.235000,0.005118,462.1
20050930,-0.041069,1365.28600,-0.033298,1623.75900,-0.018281,1400.13100,-0.017388,1483.88800,-0.012072,1310.76100,-0.003314,1115.60300,-0.000060,1047.24100,0.003136,848.209500,0.002848,705.237900,0.012220,467.8
20051031,-0.022459,1334.62300,-0.019975,1591.32500,-0.011898,1383.47200,-0.011174,1467.30700,-0.008743,1299.30100,-0.000763,1114.75200,0.001098,1048.39100,0.002667,850.471600,0.002728,707.161800,0.002012,468.7
20051130,0.012485,1351.28600,0.007972,1604.01100,0.006295,1392.18100,0.006018,1476.13700,0.004314,1304.90600,0.003289,1118.41800,0.002993,1051.52900,0.003393,853.357300,0.003045,709.315100,-0.008032,464.9
20051230,0.026477,1387.06400,0.027379,1647.92700,0.011198,1407.77100,0.010786,1492.05900,0.005806,1312.48200,0.003983,1122.87300,0.003666,1055.38400,0.003170,856.062400,0.003160,711.556300,-0.004049,463.1
20060131,-0.015976,1364.90400,-0.011112,1629.61500,-0.004563,1401.34700,-0.004991,1484.61200,-0.002261,1309.51500,0.001664,1124.74100,0.001937,1057.42800,0.003212,858.812100,0.003488,714.038200,0.007622,466.6
20060228,0.012809,1382.38700,0.008721,1643.82700,0.000153,1401.56100,-0.002072,1481.53600,-0.001712,1307.27300,0.000597,1125.41300,0.002138,1059.68900,0.003270,861.620400,0.003322,716.410300,0.002017,467.5
20060331,-0.055518,1305.64000,-0.040187,1577.76600,-0.019782,1373.83600,-0.010402,1466.12500,-0.006159,1299.22200,0.001006,1126.54500,0.002633,1062.47900,0.003923,865.000600,0.003642,719.019600,0.005536,470.1
20060428,-0.038002,1256.02300,-0.024514,1539.08900,-0.008795,1361.75300,-0.004494,1459.53600,-0.001292,1297.54300,0.002915,1129.82900,0.003109,1065.78200,0.003340,867.889700,0.003559,721.578700,0.008509,474.1
20060531,-0.005631,1248.95000,-0.001525,1536.74200,-0.001047,1360.32700,-0.001838,1456.85300,-0.001810,1295.19400,0.001361,1131.36600,0.002628,1068.58300,0.004294,871.616400,0.004195,724.605700,0.004963,476.5
20060630,0.010872,1262.52900,0.010620,1553.06200,0.003077,1364.51300,0.003175,1461.47900,0.000956,1296.43300,0.001500,1133.06300,0.002458,1071.21000,0.003842,874.965100,0.003970,727.482400,0.001975,477.4
20060731,0.023037,1291.61400,0.021198,1585.98400,0.016418,1386.91500,0.015436,1484.03800,0.013136,1313.46300,0.008253,1142.41500,0.005809,1077.43300,0.004207,878.646100,0.003976,730.374800,0.002957,478.8
20060831,0.033521,1334.91000,0.028996,1631.97100,0.021575,1416.83800,0.016606,1508.68200,0.013386,1331.04500,0.007300,1150.75400,0.005217,1083.05400,0.004477,882.579800,0.004283,733.503200,0.001966,479.8
20060929,0.022313,1364.69600,0.017554,1660.61900,0.011343,1432.90900,0.010171,1524.02700,0.007946,1341.62100,0.004989,1156.49500,0.004391,1087.80900,0.004418,886.479000,0.004047,736.471700,-0.004904,477.4
20061031,0.011512,1380.40600,0.008110,1674.08600,0.007074,1443.04600,0.005760,1532.80500,0.003990,1346.97400,0.003894,1160.99900,0.003965,1092.12200,0.003932,889.964700,0.004076,739.473600,-0.005421,474.8
20061130,0.028752,1420.09500,0.020207,1707.91500,0.013674,1462.77800,0.011619,1550.61500,0.008574,1358.52300,0.005344,1167.20300,0.004218,1096.72900,0.004312,893.802200,0.004243,742.611000,-0.001487,474.1
20061229,-0.035085,1370.27100,-0.024170,1666.63400,-0.015746,1439.74500,-0.011550,1532.70500,-0.007490,1348.34800,-0.000605,1166.49700,0.002285,1099.23500,0.004088,897.456100,0.004036,745.608200,0.001489,474.8
20070131,-0.010679,1355.63800,-0.007534,1654.07800,-0.003600,1434.56200,-0.001775,1529.98500,-0.000763,1347.31900,0.001951,1168.77300,0.003995,1103.62600,0.004410,901.413900,0.004328,748.835100,0.003053,476.3
20070228,0.035901,1404.30700,0.028796,1701.70900,0.019999,1463.25200,0.018779,1558.71600,0.015508,1368.21300,0.008344,1178.52500,0.005063,1109.21400,0.003807,904.845500,0.003837,751.708400,0.005350,478.8
20070330,-0.021418,1374.23000,-0.012110,1681.10100,-0.002247,1459.96400,0.001164,1560.53100,0.003053,1372.39000,0.004382,1183.68900,0.003904,1113.54400,0.004365,908.795200,0.004257,754.908500,0.009106,483.2
20070430,0.008677,1386.15400,0.008095,1694.71000,0.006799,1469.89000,0.005634,1569.32300,0.004387,1378.41100,0.003723,1188.09600,0.003403,1117.33400,0.004529,912.911100,0.004348,758.190800,0.006496,486.3
20070531,-0.025944,1350.19100,-0.020529,1659.91900,-0.014483,1448.60200,-0.013946,1547.43700,-0.011059,1363.16700,-0.001889,1185.85200,0.002538,1120.17000,0.004487,917.007400,0.004046,761.258700,0.006111,489.3
20070629,-0.013263,1332.28400,-0.008926,1645.10200,-0.006804,1438.74500,-0.001106,1545.72600,0.000799,1364.25600,0.004189,1190.81900,0.004246,1124.92600,0.003801,920.492900,0.003918,764.241300,0.001938,490.2
20070731,0.039013,1384.26000,0.030381,1695.08200,0.023884,1473.10800,0.021695,1579.26000,0.018827,1389.94100,0.010287,1203.06900,0.006321,1132.03700,0.004037,924.208900,0.003962,767.269200,-0.000254,490.1
20070831,0.014998,1405.02100,0.017484,1724.71900,0.017130,1498.34300,0.022029,1614.05000,0.017403,1414.13000,0.010008,1215.11000,0.007002,1139.96300,0.005694,929.471300,0.004205,770.495700,-0.001834,489.2
20070928,0.002330,1408.29500,0.001447,1727.21500,-0.000440,1497.68400,0.002781,1618.53800,0.004294,1420.20300,0.006878,1223.46700,0.005447,1146.17200,0.003905,933.100900,0.003347,773.074500,0.002756,490.6
20071031,0.018432,1434.25300,0.015780,1754.47000,0.013082,1517.27600,0.009846,1634.47400,0.007296,1430.56400,0.004278,1228.70100,0.003567,1150.26100,0.003145,936.035600,0.003212,775.557600,0.002139,491.6
20071130,0.062646,1524.10300,0.048778,1840.05000,0.044192,1584.32800,0.039726,1699.40500,0.037483,1484.18600,0.020658,1254.08400,0.011388,1163.36000,0.004658,940.395600,0.003395,778.190600,0.005940,494.5
